doc_type	doc_id	num	date_str	description	url_metadata	lang	url_pdf	time_str
lk_police_press_releases	2025-10-11-2025-10-11-06-15	2025-10-11 06:15	2025-10-11	2025-10-11 06:15	https://www.police.lk/?p=15487	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.10.11-at-0615-_compressed.pdf	2025-10-11 06:15
lk_police_press_releases	2025-10-10-2025-10-10-18-50	2025-10-10 18:50	2025-10-10	2025-10-10 18:50	https://www.police.lk/?p=15487	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.10.10-at-1850_compressed-1.pdf	2025-10-10 18:50
lk_police_press_releases	2025-10-10-2025-10-10-18-15	2025-10-10 18:15	2025-10-10	2025-10-10 18:15	https://www.police.lk/?p=15487	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.10.10-at-1815-_compressed.pdf	2025-10-10 18:15
lk_police_press_releases	2025-10-10-2025-10-10-15-20	2025-10-10 15:20	2025-10-10	2025-10-10 15:20	https://www.police.lk/?p=15487	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.10.10-at-1520-_compressed.pdf	2025-10-10 15:20
lk_police_press_releases	2025-10-10-2025-10-10-09-55	2025-10-10 09:55	2025-10-10	2025-10-10 09:55	https://www.police.lk/?p=15487	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.10.10-AT-0955-_compressed.pdf	2025-10-10 09:55
lk_police_press_releases	2025-10-10-2025-10-10-08-35	2025-10-10 08:35	2025-10-10	2025-10-10 08:35	https://www.police.lk/?p=15487	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.10.10-AT-0835-_compressed.pdf	2025-10-10 08:35
lk_police_press_releases	2025-10-10-2025-10-10-06-35	2025-10-10 06:35	2025-10-10	2025-10-10 06:35	https://www.police.lk/?p=15487	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.10.10-at-0635-_compressed.pdf	2025-10-10 06:35
lk_police_press_releases	2025-10-09-2025-10-09-12-55	2025-10-09 12:55	2025-10-09	2025-10-09 12:55	https://www.police.lk/?p=15487	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.10.09-at-1255-1.pdf	2025-10-09 12:55
lk_police_press_releases	2025-10-09-2025-10-09-10-45	2025-10-09 10:45	2025-10-09	2025-10-09 10:45	https://www.police.lk/?p=15487	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.10.09-AT-1045-_compressed.pdf	2025-10-09 10:45
lk_police_press_releases	2025-10-09-2025-10-09-06-30	2025-10-09 06:30	2025-10-09	2025-10-09 06:30	https://www.police.lk/?p=15487	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.10.09-at-0630-_compressed-1.pdf	2025-10-09 06:30
lk_police_press_releases	2025-10-08-2025-10-08-13-15	2025-10-08 13:15	2025-10-08	2025-10-08 13:15	https://www.police.lk/?p=15487	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.10.08-at-1315-_compressed.pdf	2025-10-08 13:15
lk_police_press_releases	2025-10-08-2025-10-08-13-05	2025-10-08 13:05	2025-10-08	2025-10-08 13:05	https://www.police.lk/?p=15487	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.10.08-at-1305-_compressed.pdf	2025-10-08 13:05
lk_police_press_releases	2025-10-08-2025-10-08-13-00	2025-10-08 13:00	2025-10-08	2025-10-08 13:00	https://www.police.lk/?p=15487	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.10.08-at-1300-_compressed.pdf	2025-10-08 13:00
lk_police_press_releases	2025-10-08-2025-10-08-06-15	2025-10-08 06:15	2025-10-08	2025-10-08 06:15	https://www.police.lk/?p=15487	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.10.08-at-0615-.pdf	2025-10-08 06:15
lk_police_press_releases	2025-10-07-2025-10-07-14-25	2025-10-07 14:25	2025-10-07	2025-10-07 14:25	https://www.police.lk/?p=15487	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.10.07-at-1455-_compressed.pdf	2025-10-07 14:25
lk_police_press_releases	2025-10-07-2025-10-07-09-25	2025-10-07 09:25	2025-10-07	2025-10-07 09:25	https://www.police.lk/?p=15487	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.10.07-පැය-0925-විශේෂ-මෙහෙයුම්-ක්_රියාත්මක-කිරීම.pdf	2025-10-07 09:25
lk_police_press_releases	2025-10-07-2025-10-07-06-25	2025-10-07 06:25	2025-10-07	2025-10-07 06:25	https://www.police.lk/?p=15487	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.10.07-at-0625-_compressed.pdf	2025-10-07 06:25
lk_police_press_releases	2025-10-06-2025-10-06-20-00	2025-10-06 20:00	2025-10-06	2025-10-06 20:00	https://www.police.lk/?p=15487	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.10.06-at-2000_compressed.pdf	2025-10-06 20:00
lk_police_press_releases	2025-10-06-2025-10-06-10-55	2025-10-06 10:55	2025-10-06	2025-10-06 10:55	https://www.police.lk/?p=15487	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.10.06-at-1055-_compressed.pdf	2025-10-06 10:55
lk_police_press_releases	2025-10-06-2025-10-06-09-25	2025-10-06 09:25	2025-10-06	2025-10-06 09:25	https://www.police.lk/?p=15487	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.10.07-පැය-0925-විශේෂ-මෙහෙයුම්-ක්_රියාත්මක-කිරීම.pdf	2025-10-06 09:25
lk_police_press_releases	2025-10-06-2025-10-06-06-00	2025-10-06 06:00	2025-10-06	2025-10-06 06:00	https://www.police.lk/?p=15487	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.10.06-at-0600-_compressed.pdf	2025-10-06 06:00
lk_police_press_releases	2025-10-03-2025-10-03-11-30	2025-10-03 11:30	2025-10-03	2025-10-03 11:30	https://www.police.lk/?p=15487	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.10.03-at-1130.pdf	2025-10-03 11:30
lk_police_press_releases	2025-10-03-2025-10-03-06-15	2025-10-03 06:15	2025-10-03	2025-10-03 06:15	https://www.police.lk/?p=15487	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.10.03-at-0615.pdf	2025-10-03 06:15
lk_police_press_releases	2025-10-02-2025-10-02-21-20	2025-10-02 21:20	2025-10-02	2025-10-02 21:20	https://www.police.lk/?p=15487	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.10.02-at-2120_compressed.pdf	2025-10-02 21:20
lk_police_press_releases	2025-10-02-2025-10-02-06-15	2025-10-02 06:15	2025-10-02	2025-10-02 06:15	https://www.police.lk/?p=15487	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.10.02-at-0615_compressed.pdf	2025-10-02 06:15
lk_police_press_releases	2025-10-01-2025-10-01-22-15	2025-10-01 22:15	2025-10-01	2025-10-01 22:15	https://www.police.lk/?p=15487	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.10.01-at-2215.pdf	2025-10-01 22:15
lk_police_press_releases	2025-10-01-2025-10-01-19-35	2025-10-01 19:35	2025-10-01	2025-10-01 19:35	https://www.police.lk/?p=15487	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.10.01-at-1935.pdf	2025-10-01 19:35
lk_police_press_releases	2025-10-01-2025-10-01-18-30	2025-10-01 18:30	2025-10-01	2025-10-01 18:30	https://www.police.lk/?p=15487	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.10.01-at-1830.pdf	2025-10-01 18:30
lk_police_press_releases	2025-10-01-2025-10-01-10-12	2025-10-01 10:12	2025-10-01	2025-10-01 10:12	https://www.police.lk/?p=15487	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.10.01-at-1012.pdf	2025-10-01 10:12
lk_police_press_releases	2025-10-01-2025-10-01-10-10	2025-10-01 10:10	2025-10-01	2025-10-01 10:10	https://www.police.lk/?p=15487	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.10.01-at-1010.pdf	2025-10-01 10:10
lk_police_press_releases	2025-10-01-2025-10-01-08-10	2025-10-01 08:10	2025-10-01	2025-10-01 08:10	https://www.police.lk/?p=15487	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.10.01-at-0810.pdf	2025-10-01 08:10
lk_police_press_releases	2025-10-01-2025-10-01-06-30	2025-10-01 06:30	2025-10-01	2025-10-01 06:30	https://www.police.lk/?p=15487	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.10.01-at-0630.pdf	2025-10-01 06:30
lk_police_press_releases	2025-10-01-2025-10-01-06-10	2025-10-01 06:10	2025-10-01	2025-10-01 06:10	https://www.police.lk/?p=15487	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.10.01-at-0610.pdf	2025-10-01 06:10
lk_police_press_releases	2025-09-30-2025-09-30-21-55	2025-09-30 21:55	2025-09-30	2025-09-30 21:55	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.09.30-at-2155.pdf	2025-09-30 21:55
lk_police_press_releases	2025-09-30-2025-09-30-13-00	2025-09-30 13:00	2025-09-30	2025-09-30 13:00	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.09.30-at-1155-_compressed.pdf	2025-09-30 13:00
lk_police_press_releases	2025-09-30-2025-09-30-08-00	2025-09-30 08:00	2025-09-30	2025-09-30 08:00	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/10/Media-on-2025.09.30-at-0800.pdf	2025-09-30 08:00
lk_police_press_releases	2025-09-30-2025-09-30-07-50	2025-09-30 07:50	2025-09-30	2025-09-30 07:50	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.30-at-0750-_compressed.pdf	2025-09-30 07:50
lk_police_press_releases	2025-09-30-2025-09-30-06-15	2025-09-30 06:15	2025-09-30	2025-09-30 06:15	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.30-at-0615-_compressed.pdf	2025-09-30 06:15
lk_police_press_releases	2025-09-29-2025-09-29-16-50	2025-09-29 16:50	2025-09-29	2025-09-29 16:50	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.29-at-1650-_compressed.pdf	2025-09-29 16:50
lk_police_press_releases	2025-09-29-2025-09-29-15-55	2025-09-29 15:55	2025-09-29	2025-09-29 15:55	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.29-at-1555-_compressed.pdf	2025-09-29 15:55
lk_police_press_releases	2025-09-29-2025-09-29-14-30	2025-09-29 14:30	2025-09-29	2025-09-29 14:30	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.29-at-1430-_compressed.pdf	2025-09-29 14:30
lk_police_press_releases	2025-09-29-2025-09-29-06-15	2025-09-29 06:15	2025-09-29	2025-09-29 06:15	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.29-at-0615_compressed.pdf	2025-09-29 06:15
lk_police_press_releases	2025-09-28-2025-09-28-19-30	2025-09-28 19:30	2025-09-28	2025-09-28 19:30	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.28-at-1930-.pdf	2025-09-28 19:30
lk_police_press_releases	2025-09-28-2025-09-28-11-15	2025-09-28 11:15	2025-09-28	2025-09-28 11:15	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.28-at-1115-_compressed.pdf	2025-09-28 11:15
lk_police_press_releases	2025-09-28-2025-09-28-06-15	2025-09-28 06:15	2025-09-28	2025-09-28 06:15	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.28-at-0615_compressed.pdf	2025-09-28 06:15
lk_police_press_releases	2025-09-27-2025-09-27-11-10	2025-09-27 11:10	2025-09-27	2025-09-27 11:10	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.27-at-1110-_compressed.pdf	2025-09-27 11:10
lk_police_press_releases	2025-09-27-2025-09-27-06-20	2025-09-27 06:20	2025-09-27	2025-09-27 06:20	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.27-at-0630_compressed.pdf	2025-09-27 06:20
lk_police_press_releases	2025-09-26-2025-09-26-23-50	2025-09-26 23:50	2025-09-26	2025-09-26 23:50	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.26-at-2350_compressed.pdf	2025-09-26 23:50
lk_police_press_releases	2025-09-26-2025-09-26-23-20	2025-09-26 23:20	2025-09-26	2025-09-26 23:20	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.26-at-2320-_compressed.pdf	2025-09-26 23:20
lk_police_press_releases	2025-09-26-2025-09-26-19-25	2025-09-26 19:25	2025-09-26	2025-09-26 19:25	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.26-at-1925-_compressed.pdf	2025-09-26 19:25
lk_police_press_releases	2025-09-26-2025-09-26-10-55	2025-09-26 10:55	2025-09-26	2025-09-26 10:55	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.26-at-1055-_compressed.pdf	2025-09-26 10:55
lk_police_press_releases	2025-09-26-2025-09-26-06-20	2025-09-26 06:20	2025-09-26	2025-09-26 06:20	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.26-at-0620-_compressed.pdf	2025-09-26 06:20
lk_police_press_releases	2025-09-25-2025-09-25-15-30	2025-09-25 15:30	2025-09-25	2025-09-25 15:30	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.25-at-1530-_compressed.pdf	2025-09-25 15:30
lk_police_press_releases	2025-09-25-2025-09-25-09-20	2025-09-25 09:20	2025-09-25	2025-09-25 09:20	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.25-at-0920-_compressed.pdf	2025-09-25 09:20
lk_police_press_releases	2025-09-25-2025-09-25-08-45	2025-09-25 08:45	2025-09-25	2025-09-25 08:45	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.25-at-0845_compressed.pdf	2025-09-25 08:45
lk_police_press_releases	2025-09-25-2025-09-25-07-50	2025-09-25 07:50	2025-09-25	2025-09-25 07:50	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.25-at-0750_compressed.pdf	2025-09-25 07:50
lk_police_press_releases	2025-09-25-2025-09-25-06-10	2025-09-25 06:10	2025-09-25	2025-09-25 06:10	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.25-at-0610-_compressed.pdf	2025-09-25 06:10
lk_police_press_releases	2025-09-25-2025-09-25-00-05	2025-09-25 00:05	2025-09-25	2025-09-25 00:05	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.25-at-0005_compressed.pdf	2025-09-25 00:05
lk_police_press_releases	2025-09-24-2025-09-24-19-10	2025-09-24 19:10	2025-09-24	2025-09-24 19:10	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.24-at-1910-_compressed.pdf	2025-09-24 19:10
lk_police_press_releases	2025-09-24-2025-09-24-06-15	2025-09-24 06:15	2025-09-24	2025-09-24 06:15	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.24-at-0615-_compressed.pdf	2025-09-24 06:15
lk_police_press_releases	2025-09-23-2025-09-23-13-00	2025-09-23 13:00	2025-09-23	2025-09-23 13:00	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.23-at-1300-_compressed.pdf	2025-09-23 13:00
lk_police_press_releases	2025-09-23-2025-09-23-12-55	2025-09-23 12:55	2025-09-23	2025-09-23 12:55	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.23-at-1255-_compressed.pdf	2025-09-23 12:55
lk_police_press_releases	2025-09-23-2025-09-23-08-35	2025-09-23 08:35	2025-09-23	2025-09-23 08:35	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.23-at-0835-_compressed.pdf	2025-09-23 08:35
lk_police_press_releases	2025-09-23-2025-09-23-06-05	2025-09-23 06:05	2025-09-23	2025-09-23 06:05	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.23-at-0605-_compressed.pdf	2025-09-23 06:05
lk_police_press_releases	2025-09-22-2025-09-22-19-05	2025-09-22 19:05	2025-09-22	2025-09-22 19:05	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.22-at-1905-_compressed.pdf	2025-09-22 19:05
lk_police_press_releases	2025-09-22-2025-09-22-19-00	2025-09-22 19:00	2025-09-22	2025-09-22 19:00	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.22-at-1900-_compressed.pdf	2025-09-22 19:00
lk_police_press_releases	2025-09-22-2025-09-22-14-30	2025-09-22 14:30	2025-09-22	2025-09-22 14:30	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.22-at-1430-_compressed.pdf	2025-09-22 14:30
lk_police_press_releases	2025-09-22-2025-09-22-13-30	2025-09-22 13:30	2025-09-22	2025-09-22 13:30	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.22-at-1330-_compressed.pdf	2025-09-22 13:30
lk_police_press_releases	2025-09-22-2025-09-22-09-40	2025-09-22 09:40	2025-09-22	2025-09-22 09:40	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.22-at-0940_compressed.pdf	2025-09-22 09:40
lk_police_press_releases	2025-09-22-2025-09-22-06-00	2025-09-22 06:00	2025-09-22	2025-09-22 06:00	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.22-at-0600-_compressed.pdf	2025-09-22 06:00
lk_police_press_releases	2025-09-21-2025-09-21-09-10	2025-09-21 09:10	2025-09-21	2025-09-21 09:10	https://www.police.lk/?p=15185	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.21-at-0910-_compressed.pdf	2025-09-21 09:10
lk_police_press_releases	2025-09-21-2025-09-21-06-10	2025-09-21 06:10	2025-09-21	2025-09-21 06:10	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.21-at-0610_compressed.pdf	2025-09-21 06:10
lk_police_press_releases	2025-09-20-2025-09-20-11-05	2025-09-20 11:05	2025-09-20	2025-09-20 11:05	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.20-at-1105-_compressed.pdf	2025-09-20 11:05
lk_police_press_releases	2025-09-20-2025-09-20-09-00	2025-09-20 09:00	2025-09-20	2025-09-20 09:00	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.20-at-0900-_compressed.pdf	2025-09-20 09:00
lk_police_press_releases	2025-09-20-2025-09-20-06-30	2025-09-20 06:30	2025-09-20	2025-09-20 06:30	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.20-at-0630-_compressed.pdf	2025-09-20 06:30
lk_police_press_releases	2025-09-19-2025-09-19-18-10	2025-09-19 18:10	2025-09-19	2025-09-19 18:10	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.19-at-1810-_compressed.pdf	2025-09-19 18:10
lk_police_press_releases	2025-09-19-2025-09-19-15-45	2025-09-19 15:45	2025-09-19	2025-09-19 15:45	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.19-at-1545-_compressed.pdf	2025-09-19 15:45
lk_police_press_releases	2025-09-19-2025-09-19-10-15	2025-09-19 10:15	2025-09-19	2025-09-19 10:15	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.19-at-1015_compressed.pdf	2025-09-19 10:15
